Time,Half Interval,Bx,By,Bz,Bt,x,y,z
2006-03-01T11:06:05.500Z,0.1,8.311,46.14,-20.656,51.232,15206.4,-28582.8,-63681.1
2006-03-01T11:06:05.700Z,0.1,8.2,46.044,-20.57,51.092,15206,-28582.8,-63680.9
2006-03-01T11:06:05.900Z,0.1,9.068,46.243,-19.917,51.16,15205.6,-28582.7,-63680.7
2006-03-01T11:06:06.100Z,0.1,9.748,46.916,-19.248,51.64,15205.2,-28582.7,-63680.5
2006-03-01T11:06:06.300Z,0.1,9.455,47.535,-19.835,52.367,15204.7,-28582.7,-63680.2
2006-03-01T11:06:06.500Z,0.1,9.779,47.509,-20.34,52.597,15204.3,-28582.6,-63680
2006-03-01T11:06:06.700Z,0.1,9.939,47.459,-20.61,52.687,15203.9,-28582.6,-63679.8
2006-03-01T11:06:06.900Z,0.1,9.061,48.916,-20.316,53.737,15203.4,-28582.5,-63679.6
2006-03-01T11:06:07.100Z,0.1,9.338,49.364,-20.283,54.18,15203,-28582.5,-63679.3
2006-03-01T11:06:07.300Z,0.1,9.388,49.677,-19.889,54.328,15202.6,-28582.4,-63679.1
2006-03-01T11:06:07.500Z,0.1,9.593,50.154,-20.063,54.863,15202.2,-28582.4,-63678.9
2006-03-01T11:06:07.700Z,0.1,9.988,49.968,-19.973,54.731,15201.7,-28582.4,-63678.7
2006-03-01T11:06:07.900Z,0.1,11.149,48.701,-21.026,54.205,15201.3,-28582.3,-63678.4
2006-03-01T11:06:08.100Z,0.1,10.138,48.468,-19.851,53.348,15200.9,-28582.3,-63678.2
2006-03-01T11:06:08.300Z,0.1,9.784,48.62,-19.866,53.426,15200.5,-28582.2,-63678
2006-03-01T11:06:08.500Z,0.1,8.698,47.893,-20.041,52.641,15200,-28582.2,-63677.8
2006-03-01T11:06:08.700Z,0.1,6.278,47.718,-21.545,52.731,15199.6,-28582.1,-63677.5
2006-03-01T11:06:08.900Z,0.1,5.542,47.991,-23.072,53.536,15199.2,-28582.1,-63677.3
2006-03-01T11:06:09.100Z,0.1,6.712,47.865,-22.646,53.375,15198.7,-28582.1,-63677.1
2006-03-01T11:06:09.300Z,0.1,7.22,47.657,-21.264,52.683,15198.3,-28582,-63676.9
2006-03-01T11:06:09.500Z,0.1,6.936,47.779,-21.297,52.768,15197.9,-28582,-63676.6
2006-03-01T11:06:09.700Z,0.1,7.555,47.696,-21.235,52.753,15197.5,-28581.9,-63676.4
2006-03-01T11:06:09.900Z,0.1,7.683,47.297,-21.073,52.346,15197,-28581.9,-63676.2
2006-03-01T11:06:10.100Z,0.1,8.091,46.746,-20.585,51.715,15196.6,-28581.8,-63676
2006-03-01T11:06:10.300Z,0.1,8.808,45.442,-19.982,50.417,15196.2,-28581.8,-63675.7
2006-03-01T11:06:10.500Z,0.1,9.179,45.019,-19.044,49.736,15195.8,-28581.8,-63675.5
2006-03-01T11:06:10.700Z,0.1,9.671,44.746,-19.506,49.761,15195.3,-28581.7,-63675.3
2006-03-01T11:06:10.900Z,0.1,9.969,43.929,-19.58,49.117,15194.9,-28581.7,-63675
2006-03-01T11:06:11.100Z,0.1,10.409,43.298,-19.437,48.589,15194.5,-28581.6,-63674.8
2006-03-01T11:06:11.300Z,0.1,10.043,42.703,-19.421,47.975,15194,-28581.6,-63674.6
2006-03-01T11:06:11.500Z,0.1,9.335,41.191,-19.795,46.644,15193.6,-28581.5,-63674.4
2006-03-01T11:06:11.700Z,0.1,8.787,40.714,-19.091,45.818,15193.2,-28581.5,-63674.1
2006-03-01T11:06:11.900Z,0.1,8.704,39.72,-19.574,45.129,15192.8,-28581.5,-63673.9
2006-03-01T11:06:12.100Z,0.1,8.256,38.394,-19.621,43.901,15192.3,-28581.4,-63673.7
2006-03-01T11:06:12.300Z,0.1,6.922,37.238,-19.654,42.671,15191.9,-28581.4,-63673.5
2006-03-01T11:06:12.500Z,0.1,5.882,37.515,-19.248,42.573,15191.5,-28581.3,-63673.2
2006-03-01T11:06:12.700Z,0.1,5.63,37.995,-18.908,42.812,15191,-28581.3,-63673
2006-03-01T11:06:12.900Z,0.1,5.658,38.191,-18.545,42.83,15190.6,-28581.2,-63672.8
2006-03-01T11:06:13.100Z,0.1,5.794,38.36,-18.614,43.03,15190.2,-28581.2,-63672.6
2006-03-01T11:06:13.300Z,0.1,5.564,38.738,-18.857,43.442,15189.8,-28581.2,-63672.3
2006-03-01T11:06:13.500Z,0.1,4.778,38.921,-19.691,43.879,15189.3,-28581.1,-63672.1
2006-03-01T11:06:13.700Z,0.1,4.308,39.296,-21.162,44.839,15188.9,-28581.1,-63671.9
2006-03-01T11:06:13.900Z,0.1,4.363,39.78,-21.579,45.466,15188.5,-28581,-63671.7
2006-03-01T11:06:14.100Z,0.1,5.183,40.647,-20.942,46.017,15188.1,-28581,-63671.4
2006-03-01T11:06:14.300Z,0.1,4.497,40.593,-20.737,45.804,15187.6,-28581,-63671.2
2006-03-01T11:06:14.500Z,0.1,4.711,39.605,-22.195,45.644,15187.2,-28580.9,-63671
2006-03-01T11:06:14.700Z,0.1,6.743,40.58,-22.642,46.956,15186.8,-28580.9,-63670.8
2006-03-01T11:06:14.900Z,0.1,6.637,41.425,-21.804,47.281,15186.3,-28580.8,-63670.5
2006-03-01T11:06:15.100Z,0.1,5.409,41.45,-21.173,46.858,15185.9,-28580.8,-63670.3
2006-03-01T11:06:15.300Z,0.1,5.188,41.182,-20.996,46.516,15185.5,-28580.7,-63670.1
2006-03-01T11:06:15.500Z,0.1,7.229,42.616,-20.171,47.7,15185.1,-28580.7,-63669.9
2006-03-01T11:06:15.700Z,0.1,7.481,44.277,-19.915,49.123,15184.6,-28580.7,-63669.6
2006-03-01T11:06:15.900Z,0.1,8.584,44.72,-19.199,49.418,15184.2,-28580.6,-63669.4
2006-03-01T11:06:16.100Z,0.1,9.597,44.247,-18.619,48.955,15183.8,-28580.6,-63669.2
2006-03-01T11:06:16.300Z,0.1,9.32,44.27,-18.239,48.779,15183.4,-28580.5,-63668.9
2006-03-01T11:06:16.500Z,0.1,9.689,45.398,-18.587,50.004,15182.9,-28580.5,-63668.7
2006-03-01T11:06:16.700Z,0.1,9.454,46.182,-18.532,50.652,15182.5,-28580.4,-63668.5
2006-03-01T11:06:16.900Z,0.1,8.781,46.33,-18.765,50.751,15182.1,-28580.4,-63668.3
2006-03-01T11:06:17.100Z,0.1,7.888,46.458,-18.966,50.796,15181.6,-28580.4,-63668
2006-03-01T11:06:17.300Z,0.1,8.722,46.74,-19.52,51.398,15181.2,-28580.3,-63667.8
2006-03-01T11:06:17.500Z,0.1,9.403,46.352,-20.117,51.397,15180.8,-28580.3,-63667.6
2006-03-01T11:06:17.700Z,0.1,9.059,46.641,-19.293,51.28,15180.4,-28580.2,-63667.4
2006-03-01T11:06:17.900Z,0.1,9.001,48.256,-19.084,52.668,15179.9,-28580.2,-63667.1
2006-03-01T11:06:18.100Z,0.1,9.817,47.787,-19.198,52.427,15179.5,-28580.1,-63666.9
2006-03-01T11:06:18.300Z,0.1,9.634,48.346,-18.799,52.759,15179.1,-28580.1,-63666.7
2006-03-01T11:06:18.500Z,0.1,11.282,47.828,-19.553,52.888,15178.7,-28580.1,-63666.5
2006-03-01T11:06:18.700Z,0.1,9.291,47.844,-18.432,52.106,15178.2,-28580,-63666.2
2006-03-01T11:06:18.900Z,0.1,8.1,47.518,-17.957,51.44,15177.8,-28580,-63666
2006-03-01T11:06:19.100Z,0.1,8.599,46.099,-18.586,50.443,15177.4,-28579.9,-63665.8
2006-03-01T11:06:19.300Z,0.1,9.369,44.573,-18.193,49.046,15176.9,-28579.9,-63665.6
2006-03-01T11:06:19.500Z,0.1,9.858,42.812,-17.071,47.132,15176.5,-28579.8,-63665.3
2006-03-01T11:06:19.700Z,0.1,9.884,39.717,-16.199,44.018,15176.1,-28579.8,-63665.1
2006-03-01T11:06:19.900Z,0.1,9.185,36.769,-15.969,41.125,15175.7,-28579.8,-63664.9
2006-03-01T11:06:20.100Z,0.1,8.361,34.936,-15.015,38.934,15175.2,-28579.7,-63664.7
2006-03-01T11:06:20.300Z,0.1,7.556,32.042,-14.311,35.897,15174.8,-28579.7,-63664.4
2006-03-01T11:06:20.500Z,0.1,6.741,31.654,-13.145,34.932,15174.4,-28579.6,-63664.2
2006-03-01T11:06:20.700Z,0.1,6.367,32.194,-12.075,34.968,15174,-28579.6,-63664
2006-03-01T11:06:20.900Z,0.1,6.242,31.722,-11.234,34.227,15173.5,-28579.6,-63663.8
2006-03-01T11:06:21.100Z,0.1,5.441,32.742,-11.029,34.975,15173.1,-28579.5,-63663.5
2006-03-01T11:06:21.300Z,0.1,4.519,35.293,-12.57,37.736,15172.7,-28579.5,-63663.3
2006-03-01T11:06:21.500Z,0.1,4.085,36.842,-14.464,39.79,15172.2,-28579.4,-63663.1
2006-03-01T11:06:21.700Z,0.1,4.217,37.168,-15,40.302,15171.8,-28579.4,-63662.8
2006-03-01T11:06:21.900Z,0.1,4.013,36.619,-14.476,39.581,15171.4,-28579.3,-63662.6
2006-03-01T11:06:22.100Z,0.1,3.104,35.444,-13.864,38.185,15171,-28579.3,-63662.4
2006-03-01T11:06:22.300Z,0.1,3.42,35.209,-14.127,38.091,15170.5,-28579.3,-63662.2
2006-03-01T11:06:22.500Z,0.1,4.777,34.475,-14.435,37.679,15170.1,-28579.2,-63661.9
2006-03-01T11:06:22.700Z,0.1,5.055,35.125,-13.442,37.947,15169.7,-28579.2,-63661.7
2006-03-01T11:06:22.900Z,0.1,5.056,36.37,-12.039,38.643,15169.2,-28579.1,-63661.5
2006-03-01T11:06:23.100Z,0.1,6.588,36.188,-12.78,38.94,15168.8,-28579.1,-63661.3
2006-03-01T11:06:23.300Z,0.1,6.113,35.2,-13.173,38.078,15168.4,-28579,-63661
2006-03-01T11:06:23.500Z,0.1,4.788,34.876,-13.072,37.552,15168,-28579,-63660.8
2006-03-01T11:06:23.700Z,0.1,3.905,35.639,-13.073,38.162,15167.5,-28579,-63660.6
2006-03-01T11:06:23.900Z,0.1,4.461,35.762,-14.533,38.859,15167.1,-28578.9,-63660.4
2006-03-01T11:06:24.100Z,0.1,4.495,35.926,-15.212,39.272,15166.7,-28578.9,-63660.1
2006-03-01T11:06:24.300Z,0.1,4.853,37.162,-16.804,41.072,15166.3,-28578.8,-63659.9
2006-03-01T11:06:24.500Z,0.1,4.726,38.272,-18.259,42.667,15165.8,-28578.8,-63659.7
2006-03-01T11:06:24.700Z,0.1,4.507,38.773,-19.99,43.855,15165.4,-28578.7,-63659.5
2006-03-01T11:06:24.900Z,0.1,4.857,39.982,-21.562,45.684,15165,-28578.7,-63659.2
2006-03-01T11:06:25.100Z,0.1,4.891,41.101,-22.75,47.231,15164.5,-28578.7,-63659
2006-03-01T11:06:25.300Z,0.1,5.56,41.585,-22.817,47.758,15164.1,-28578.6,-63658.8
2006-03-01T11:06:25.500Z,0.1,6.555,42.177,-22.302,48.158,15163.7,-28578.6,-63658.6
2006-03-01T11:06:25.700Z,0.1,7.694,42.831,-22.372,48.931,15163.3,-28578.5,-63658.3
2006-03-01T11:06:25.900Z,0.1,9.153,43.46,-22.097,49.606,15162.8,-28578.5,-63658.1
2006-03-01T11:06:26.100Z,0.1,9.958,43.381,-22.594,49.915,15162.4,-28578.4,-63657.9
2006-03-01T11:06:26.300Z,0.1,10.196,43.384,-23.479,50.372,15162,-28578.4,-63657.6
2006-03-01T11:06:26.500Z,0.1,11.114,43.339,-23.579,50.574,15161.6,-28578.4,-63657.4
2006-03-01T11:06:26.700Z,0.1,11.138,43.51,-24.268,51.05,15161.1,-28578.3,-63657.2
2006-03-01T11:06:26.900Z,0.1,10.526,43.672,-24.902,51.363,15160.7,-28578.3,-63657
2006-03-01T11:06:27.100Z,0.1,9.437,43.657,-25.534,51.449,15160.3,-28578.2,-63656.7
2006-03-01T11:06:27.300Z,0.1,8.615,43.714,-26.195,51.684,15159.9,-28578.2,-63656.5
2006-03-01T11:06:27.500Z,0.1,7.871,44.124,-27.016,52.332,15159.4,-28578.1,-63656.3
2006-03-01T11:06:27.700Z,0.1,7.216,44.153,-27.565,52.549,15159,-28578.1,-63656.1
2006-03-01T11:06:27.900Z,0.1,7.26,44.355,-27.794,52.845,15158.6,-28578.1,-63655.8
2006-03-01T11:06:28.100Z,0.1,7.431,44.277,-27.509,52.654,15158.1,-28578,-63655.6
2006-03-01T11:06:28.300Z,0.1,7.395,44.111,-27.123,52.308,15157.7,-28578,-63655.4
2006-03-01T11:06:28.500Z,0.1,7.536,44.229,-27.36,52.55,15157.3,-28577.9,-63655.2
2006-03-01T11:06:28.700Z,0.1,7.397,44.65,-27.731,53.078,15156.9,-28577.9,-63654.9
2006-03-01T11:06:28.900Z,0.1,7.554,44.245,-27.993,52.899,15156.4,-28577.8,-63654.7
2006-03-01T11:06:29.100Z,0.1,7.128,44.032,-28.004,52.667,15156,-28577.8,-63654.5
2006-03-01T11:06:29.300Z,0.1,7.67,44.07,-27.95,52.746,15155.6,-28577.8,-63654.3
2006-03-01T11:06:29.500Z,0.1,6.72,44.41,-27.93,52.891,15155.1,-28577.7,-63654
2006-03-01T11:06:29.700Z,0.1,6.517,44.672,-28.207,53.232,15154.7,-28577.7,-63653.8
2006-03-01T11:06:29.900Z,0.1,6.496,45.114,-28.079,53.534,15154.3,-28577.6,-63653.6
2006-03-01T11:06:30.100Z,0.1,6.457,45.482,-27.866,53.729,15153.9,-28577.6,-63653.3
2006-03-01T11:06:30.300Z,0.1,6.838,45.839,-27.133,53.705,15153.4,-28577.6,-63653.1
2006-03-01T11:06:30.500Z,0.1,7.037,46.112,-26.809,53.801,15153,-28577.5,-63652.9
2006-03-01T11:06:30.700Z,0.1,7.26,46.415,-26.774,54.074,15152.6,-28577.5,-63652.7
2006-03-01T11:06:30.900Z,0.1,6.817,46.357,-27.394,54.276,15152.2,-28577.4,-63652.4
2006-03-01T11:06:31.100Z,0.1,6.598,45.692,-29.034,54.537,15151.7,-28577.4,-63652.2
2006-03-01T11:06:31.300Z,0.1,6.337,45.651,-29.335,54.632,15151.3,-28577.3,-63652
2006-03-01T11:06:31.500Z,0.1,6.573,45.074,-29.875,54.474,15150.9,-28577.3,-63651.8
2006-03-01T11:06:31.700Z,0.1,5.684,45.172,-29.734,54.378,15150.4,-28577.3,-63651.5
2006-03-01T11:06:31.900Z,0.1,6.34,44.99,-29.577,54.213,15150,-28577.2,-63651.3
2006-03-01T11:06:32.100Z,0.1,7.024,44.898,-28.062,53.41,15149.6,-28577.2,-63651.1
2006-03-01T11:06:32.300Z,0.1,6.85,44.44,-26.6,52.243,15149.2,-28577.1,-63650.9
2006-03-01T11:06:32.500Z,0.1,6.444,43.709,-25.368,50.947,15148.7,-28577.1,-63650.6
2006-03-01T11:06:32.700Z,0.1,6.602,43.022,-24.607,50,15148.3,-28577,-63650.4
2006-03-01T11:06:32.900Z,0.1,7.388,41.377,-23.827,48.315,15147.9,-28577,-63650.2
2006-03-01T11:06:33.100Z,0.1,7.875,38.624,-21.463,44.883,15147.5,-28577,-63650
2006-03-01T11:06:33.300Z,0.1,7.39,36.92,-19.943,42.608,15147,-28576.9,-63649.7
2006-03-01T11:06:33.500Z,0.1,6.935,34.038,-18.863,39.529,15146.6,-28576.9,-63649.5
2006-03-01T11:06:33.700Z,0.1,5.696,32.94,-16.78,37.404,15146.2,-28576.8,-63649.3
2006-03-01T11:06:33.900Z,0.1,4.42,32.106,-15.43,35.895,15145.7,-28576.8,-63649.1
2006-03-01T11:06:34.100Z,0.1,2.972,29.685,-14.345,33.103,15145.3,-28576.7,-63648.8
2006-03-01T11:06:34.300Z,0.1,1.098,26.859,-13.142,29.921,15144.9,-28576.7,-63648.6
2006-03-01T11:06:34.500Z,0.1,0.957,22.749,-11.716,25.607,15144.5,-28576.7,-63648.4
2006-03-01T11:06:34.700Z,0.1,-0.156,19.002,-10.052,21.497,15144,-28576.6,-63648.1
2006-03-01T11:06:34.900Z,0.1,-0.777,16.951,-9.186,19.296,15143.6,-28576.6,-63647.9
2006-03-01T11:06:35.100Z,0.1,-1.168,15.715,-9.42,18.359,15143.2,-28576.5,-63647.7
2006-03-01T11:06:35.300Z,0.1,-0.592,13.862,-9.765,16.966,15142.8,-28576.5,-63647.5
2006-03-01T11:06:35.500Z,0.1,-0.355,12.011,-9.205,15.136,15142.3,-28576.4,-63647.2
2006-03-01T11:06:35.700Z,0.1,-0.065,11.598,-9.185,14.794,15141.9,-28576.4,-63647
2006-03-01T11:06:35.900Z,0.1,0.561,12.765,-9.28,15.792,15141.5,-28576.4,-63646.8
2006-03-01T11:06:36.100Z,0.1,1.125,15.329,-10.309,18.508,15141,-28576.3,-63646.6
2006-03-01T11:06:36.300Z,0.1,3.026,17.592,-12.097,21.564,15140.6,-28576.3,-63646.3
2006-03-01T11:06:36.500Z,0.1,4.453,20.513,-13.043,24.713,15140.2,-28576.2,-63646.1
2006-03-01T11:06:36.700Z,0.1,4.838,23.379,-12.81,27.094,15139.8,-28576.2,-63645.9
2006-03-01T11:06:36.900Z,0.1,5.502,25.953,-13.539,29.785,15139.3,-28576.1,-63645.7
2006-03-01T11:06:37.100Z,0.1,5.087,29.269,-13.408,32.593,15138.9,-28576.1,-63645.4
2006-03-01T11:06:37.300Z,0.1,6.286,32.807,-15.719,36.917,15138.5,-28576.1,-63645.2
2006-03-01T11:06:37.500Z,0.1,8.93,37.015,-20.257,43.13,15138.1,-28576,-63645
2006-03-01T11:06:37.700Z,0.1,10.943,42.115,-23.206,49.315,15137.6,-28576,-63644.8
2006-03-01T11:06:37.900Z,0.1,11.128,46.134,-21.19,51.974,15137.2,-28575.9,-63644.5
2006-03-01T11:06:38.100Z,0.1,11.973,47.61,-21.379,53.546,15136.8,-28575.9,-63644.3
2006-03-01T11:06:38.300Z,0.1,11.677,48.653,-21.349,54.399,15136.3,-28575.8,-63644.1
2006-03-01T11:06:38.500Z,0.1,11.486,48.999,-21.175,54.6,15135.9,-28575.8,-63643.8
2006-03-01T11:06:38.700Z,0.1,10.536,49.146,-21.409,54.632,15135.5,-28575.8,-63643.6
2006-03-01T11:06:38.900Z,0.1,9.707,48.963,-21.694,54.427,15135.1,-28575.7,-63643.4
2006-03-01T11:06:39.100Z,0.1,9.272,48.909,-21.47,54.212,15134.6,-28575.7,-63643.2
2006-03-01T11:06:39.300Z,0.1,9.122,48.938,-21.297,54.145,15134.2,-28575.6,-63642.9
2006-03-01T11:06:39.500Z,0.1,8.068,49.414,-20.808,54.22,15133.8,-28575.6,-63642.7
2006-03-01T11:06:39.700Z,0.1,7.803,49.353,-21.045,54.217,15133.3,-28575.5,-63642.5
2006-03-01T11:06:39.900Z,0.1,6.948,48.906,-20.882,53.629,15132.9,-28575.5,-63642.3
2006-03-01T11:06:40.100Z,0.1,6.937,49.033,-20.919,53.758,15132.5,-28575.5,-63642
2006-03-01T11:06:40.300Z,0.1,6.859,49.608,-20.342,54.053,15132.1,-28575.4,-63641.8
2006-03-01T11:06:40.500Z,0.1,6.426,49.514,-21.029,54.177,15131.6,-28575.4,-63641.6
2006-03-01T11:06:40.700Z,0.1,4.947,48.948,-21.394,53.648,15131.2,-28575.3,-63641.4
2006-03-01T11:06:40.900Z,0.1,3.593,48.05,-22.229,53.065,15130.8,-28575.3,-63641.1
2006-03-01T11:06:41.100Z,0.1,4.204,47.856,-24.223,53.802,15130.4,-28575.2,-63640.9
2006-03-01T11:06:41.300Z,0.1,4.019,47.359,-24.442,53.445,15129.9,-28575.2,-63640.7
2006-03-01T11:06:41.500Z,0.1,3.178,47.276,-25.27,53.7,15129.5,-28575.2,-63640.5
2006-03-01T11:06:41.700Z,0.1,4.024,47.684,-24.419,53.724,15129.1,-28575.1,-63640.2
2006-03-01T11:06:41.900Z,0.1,5.613,47.647,-23.658,53.492,15128.6,-28575.1,-63640
2006-03-01T11:06:42.100Z,0.1,6.442,47.905,-22.142,53.166,15128.2,-28575,-63639.8
2006-03-01T11:06:42.300Z,0.1,6.427,49.297,-20.933,53.941,15127.8,-28575,-63639.5
2006-03-01T11:06:42.500Z,0.1,5.1,50.032,-20.163,54.182,15127.4,-28575,-63639.3
2006-03-01T11:06:42.700Z,0.1,6.671,49.649,-19.997,53.939,15126.9,-28574.9,-63639.1
2006-03-01T11:06:42.900Z,0.1,5.671,48.818,-21.001,53.445,15126.5,-28574.9,-63638.9
2006-03-01T11:06:43.100Z,0.1,6.313,49.576,-22.46,54.791,15126.1,-28574.8,-63638.6
2006-03-01T11:06:43.300Z,0.1,7.362,49.508,-23.416,55.259,15125.7,-28574.8,-63638.4
2006-03-01T11:06:43.500Z,0.1,7.016,49.479,-21.639,54.458,15125.2,-28574.7,-63638.2
2006-03-01T11:06:43.700Z,0.1,6.616,50.116,-20.516,54.555,15124.8,-28574.7,-63638
2006-03-01T11:06:43.900Z,0.1,7.728,50.836,-19.144,54.868,15124.4,-28574.7,-63637.7
2006-03-01T11:06:44.100Z,0.1,7.746,51.165,-18.487,54.951,15123.9,-28574.6,-63637.5
2006-03-01T11:06:44.300Z,0.1,9.035,50.492,-18.861,54.652,15123.5,-28574.6,-63637.3
2006-03-01T11:06:44.500Z,0.1,10.068,49.168,-19.132,53.711,15123.1,-28574.5,-63637.1
2006-03-01T11:06:44.700Z,0.1,10.3,48.339,-19.685,53.2,15122.7,-28574.5,-63636.8
2006-03-01T11:06:44.900Z,0.1,10.07,47.171,-18.906,51.807,15122.2,-28574.4,-63636.6
2006-03-01T11:06:45.100Z,0.1,9.491,45.186,-17.319,49.313,15121.8,-28574.4,-63636.4
2006-03-01T11:06:45.300Z,0.1,8.247,41.285,-15.923,45.011,15121.4,-28574.4,-63636.2
2006-03-01T11:06:45.500Z,0.1,6.895,35.953,-14.143,39.245,15120.9,-28574.3,-63635.9
2006-03-01T11:06:45.700Z,0.1,5.91,31.363,-12.521,34.283,15120.5,-28574.3,-63635.7
2006-03-01T11:06:45.900Z,0.1,4.253,27.531,-11.51,30.142,15120.1,-28574.2,-63635.5
2006-03-01T11:06:46.100Z,0.1,3.083,24.774,-10.101,26.931,15119.7,-28574.2,-63635.2
2006-03-01T11:06:46.300Z,0.1,2.941,22.999,-7.788,24.459,15119.2,-28574.1,-63635
2006-03-01T11:06:46.500Z,0.1,3.199,20.165,-6.455,21.413,15118.8,-28574.1,-63634.8
2006-03-01T11:06:46.700Z,0.1,3.037,18.11,-6.023,19.325,15118.4,-28574.1,-63634.6
2006-03-01T11:06:46.900Z,0.1,2.728,17.249,-5.126,18.201,15118,-28574,-63634.3
2006-03-01T11:06:47.100Z,0.1,3.358,16.79,-4.368,17.671,15117.5,-28574,-63634.1
2006-03-01T11:06:47.300Z,0.1,3.997,15.903,-3.597,16.788,15117.1,-28573.9,-63633.9
2006-03-01T11:06:47.500Z,0.1,3.882,15.111,-2.883,15.866,15116.7,-28573.9,-63633.7
2006-03-01T11:06:47.700Z,0.1,4.246,14.213,-2.177,14.992,15116.2,-28573.8,-63633.4
2006-03-01T11:06:47.900Z,0.1,4.409,13.741,-1.413,14.5,15115.8,-28573.8,-63633.2
2006-03-01T11:06:48.100Z,0.1,4.02,14.081,-2.089,14.792,15115.4,-28573.8,-63633
2006-03-01T11:06:48.300Z,0.1,3.814,15.25,-2.749,15.958,15115,-28573.7,-63632.8
2006-03-01T11:06:48.500Z,0.1,4.135,17.19,-3.236,17.974,15114.5,-28573.7,-63632.5
2006-03-01T11:06:48.700Z,0.1,4.257,19.34,-4.247,20.253,15114.1,-28573.6,-63632.3
2006-03-01T11:06:48.900Z,0.1,4.468,22.54,-6.067,23.766,15113.7,-28573.6,-63632.1
2006-03-01T11:06:49.100Z,0.1,5.831,25.772,-7.296,27.413,15113.3,-28573.5,-63631.9
2006-03-01T11:06:49.300Z,0.1,6.989,28.106,-8.25,30.114,15112.8,-28573.5,-63631.6
2006-03-01T11:06:49.500Z,0.1,7.361,31.017,-8.936,33.107,15112.4,-28573.5,-63631.4
2006-03-01T11:06:49.700Z,0.1,8.492,32.978,-10.761,35.714,15112,-28573.4,-63631.2
2006-03-01T11:06:49.900Z,0.1,8.661,33.676,-11.016,36.476,15111.5,-28573.4,-63630.9
2006-03-01T11:06:50.100Z,0.1,7.347,33.483,-11.145,36.045,15111.1,-28573.3,-63630.7
2006-03-01T11:06:50.300Z,0.1,6.738,33.531,-11.276,36.013,15110.7,-28573.3,-63630.5
2006-03-01T11:06:50.500Z,0.1,6.65,33.353,-11.115,35.78,15110.3,-28573.2,-63630.3
2006-03-01T11:06:50.700Z,0.1,6.227,33.2,-10.73,35.442,15109.8,-28573.2,-63630
2006-03-01T11:06:50.900Z,0.1,6.892,34.461,-10.81,36.768,15109.4,-28573.2,-63629.8
2006-03-01T11:06:51.100Z,0.1,7.808,34.888,-10.899,37.375,15109,-28573.1,-63629.6
2006-03-01T11:06:51.300Z,0.1,8.727,36.353,-10.784,38.91,15108.6,-28573.1,-63629.4
2006-03-01T11:06:51.500Z,0.1,8.169,37.314,-11.631,39.929,15108.1,-28573,-63629.1
2006-03-01T11:06:51.700Z,0.1,7.362,39.592,-12.882,42.281,15107.7,-28573,-63628.9
2006-03-01T11:06:51.900Z,0.1,8.386,41.717,-13.811,44.737,15107.3,-28572.9,-63628.7
2006-03-01T11:06:52.100Z,0.1,8.398,43.354,-14.804,46.575,15106.8,-28572.9,-63628.5
2006-03-01T11:06:52.300Z,0.1,6.786,44.388,-14.257,47.113,15106.4,-28572.9,-63628.2
2006-03-01T11:06:52.500Z,0.1,7.261,46.33,-15.046,49.25,15106,-28572.8,-63628
2006-03-01T11:06:52.700Z,0.1,8.567,46.57,-17.232,50.39,15105.6,-28572.8,-63627.8
2006-03-01T11:06:52.900Z,0.1,8.78,47.045,-15.845,50.412,15105.1,-28572.7,-63627.5
2006-03-01T11:06:53.100Z,0.1,11.021,48.335,-16.197,52.154,15104.7,-28572.7,-63627.3
2006-03-01T11:06:53.300Z,0.1,11.905,47.324,-16.992,51.672,15104.3,-28572.6,-63627.1
2006-03-01T11:06:53.500Z,0.1,12.019,48.041,-16.301,52.136,15103.8,-28572.6,-63626.9
2006-03-01T11:06:53.700Z,0.1,12.041,49.201,-15.948,53.104,15103.4,-28572.6,-63626.6
2006-03-01T11:06:53.900Z,0.1,11.122,49.773,-14.818,53.11,15103,-28572.5,-63626.4
2006-03-01T11:06:54.100Z,0.1,10.985,49.936,-14.593,53.172,15102.6,-28572.5,-63626.2
2006-03-01T11:06:54.300Z,0.1,11.53,50.19,-13.554,53.252,15102.1,-28572.4,-63626
2006-03-01T11:06:54.500Z,0.1,11.8,50.072,-13.648,53.223,15101.7,-28572.4,-63625.7
2006-03-01T11:06:54.700Z,0.1,12.141,49.717,-14.158,53.1,15101.3,-28572.3,-63625.5
2006-03-01T11:06:54.900Z,0.1,12.655,49.453,-13.842,52.89,15100.9,-28572.3,-63625.3
2006-03-01T11:06:55.100Z,0.1,12.551,48.743,-13.069,52.002,15100.4,-28572.3,-63625.1
2006-03-01T11:06:55.300Z,0.1,12.279,48.096,-12.688,51.234,15100,-28572.2,-63624.8
2006-03-01T11:06:55.500Z,0.1,12.367,48.115,-12.975,51.345,15099.6,-28572.2,-63624.6
2006-03-01T11:06:55.700Z,0.1,11.946,47.325,-13.864,50.741,15099.1,-28572.1,-63624.4
2006-03-01T11:06:55.900Z,0.1,10.697,47.311,-14.224,50.548,15098.7,-28572.1,-63624.2
2006-03-01T11:06:56.100Z,0.1,9.542,47.581,-15.12,50.83,15098.3,-28572,-63623.9
2006-03-01T11:06:56.300Z,0.1,8.662,47.716,-15.312,50.856,15097.9,-28572,-63623.7
2006-03-01T11:06:56.500Z,0.1,8.595,47.667,-15.878,50.972,15097.4,-28572,-63623.5
